CB,dateTime,AHeader,EB,VARR,PFR,VAR,PT,EB_OnTime,FREQ,DG_OnTime,SS,WR,CT,DG,EB_OffTime,WH,VB,VARY,VAB,VARB,ASmartDG_id,LAT,LH,PFY,VLNA,VY,LON,Event_Type,VBR,VLLA,WY,BB_V,PFA,WB,VART,CY,DLAT,WT,DLON,PFB,DG_V,volume,CR,VR,AT_V,FF_DateTime,VAY,DG_OffTime,VYB,VRY,VAT
000.00,2018-12-28 15:31:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:32:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.79,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:33:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.79,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:34:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:35:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.79,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:36:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.77,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:37:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:38:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.77,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:39:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.77,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:40:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.77,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:41:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:42:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.79,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:43:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.79,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:44:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:45:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:46:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.77,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:47:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:48:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:49:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.83,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:50:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:51:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:52:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:53:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.77,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:54:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:55:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.77,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:56:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.77,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:57:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.74,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:58:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.79,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 15:59:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:00:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.79,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:01:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.77,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:02:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.79,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:03:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:04:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.77,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:05:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:06:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:07:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:08:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:09:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.76,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:10:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.76,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:11:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:12:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:13:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:14:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.77,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:15:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.77,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:16:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:17:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.78,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:18:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.72,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 16:19:51,LGURU,0,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,1,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,12.76,040.38,000.00,000.00,00.00,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
